"Catalogue ID","Churchwell ID","l","b","Effective Radius (arcmin)","Thickness (arcmin)","Eccentricity","Position Angle (deg)","Hit Rate","Dispersion (arcmin)","Hierarchy Flag"
MWP1G030465-001883,,030.465,-0.188,0.59,0.87,0.24,6,0.21,0.002,
MWP1G303112+001095,,303.112,+0.109,0.62,0.82,0.12,14,0.21,0.002,
MWP1G332001-001168,,332.001,-0.117,0.59,0.64,0.09,12,0.21,0.003,
MWP1G357020-001224,CS24,357.020,-0.122,0.75,0.88,0.13,14,0.21,0.004,
MWP1G337455+003822,,337.455,+0.382,0.49,0.50,0.28,23,0.21,0.002,
MWP1G354086+007083,,354.086,+0.708,0.47,0.69,0.51,24,0.21,0.003,
MWP1G000318-001500,CN10,000.318,-0.150,0.51,0.52,0.06,6,0.21,0.001,2
MWP1G007347-002459,,007.347,-0.246,0.53,0.60,0.05,0,0.21,0.001,
MWP1G029761+001430,,029.761,+0.143,0.79,0.67,0.14,28,0.21,0.006,
MWP1G024707+007138,,024.707,+0.714,0.97,0.64,0.62,39,0.21,0.005,2
MWP1G353178+006023,CS59,353.178,+0.602,5.03,3.94,0.32,25,0.21,0.113,1
MWP1G351921+001154,,351.921,+0.115,0.48,0.66,0.05,3,0.21,0.002,
MWP1G314123+001045,,314.123,+0.105,0.52,0.65,0.15,6,0.21,0.002,
MWP1G349331+000185,,349.331,+0.018,0.45,0.38,0.56,21,0.21,0.005,
MWP1G032439+004146,,032.439,+0.415,0.43,0.61,0.25,12,0.21,0.001,
MWP1G028658+004946,,028.658,+0.495,2.41,1.91,0.32,19,0.21,0.016,1
MWP1G297242-002826,,297.242,-0.283,0.86,0.66,0.24,14,0.21,0.005,
MWP1G007627-001428,,007.627,-0.143,1.91,1.51,0.32,20,0.21,0.009,
MWP1G323188+001278,,323.188,+0.128,0.86,0.88,0.17,14,0.21,0.003,
MWP1G014666-004741,,014.666,-0.474,3.29,3.46,0.17,53,0.21,0.017,
MWP1G313298+007323,,313.298,+0.732,1.81,1.15,0.34,7,0.21,0.007,
MWP1G012819-002278,,012.819,-0.228,1.96,2.07,0.36,20,0.20,0.020,1
MWP1G336106+000084,,336.106,+0.008,2.73,2.16,0.30,43,0.20,0.017,1
MWP1G338944-000598,,338.944,-0.060,1.60,1.81,0.26,14,0.20,0.014,
MWP1G038300+009104,,038.300,+0.910,4.13,2.73,0.30,50,0.20,0.024,
MWP1G320144-005014,,320.144,-0.501,0.43,0.56,0.10,0,0.20,0.001,2
MWP1G049046+009532,,049.046,+0.953,0.85,0.91,0.51,97,0.20,0.004,
MWP1G321040-004969,,321.040,-0.497,1.45,1.44,0.19,16,0.20,0.011,2
MWP1G008474-002624,CN116,008.474,-0.262,0.44,0.53,0.27,12,0.20,0.001,
MWP1G317079+005932,,317.079,+0.593,2.97,2.25,0.40,9,0.20,0.016,
MWP1G347089-004068,,347.089,-0.407,0.45,0.54,0.19,10,0.20,0.003,
MWP1G324456+000224,,324.456,+0.022,0.57,0.53,0.42,26,0.20,0.003,
MWP1G348148+002548,,348.148,+0.255,0.43,0.45,0.20,0,0.20,0.001,
MWP1G320767-002728,,320.767,-0.273,0.47,0.53,0.63,20,0.20,0.002,2
MWP1G049449+002655,,049.449,+0.265,0.46,0.65,0.51,68,0.20,0.003,
MWP1G012682-001838,,012.682,-0.184,0.47,0.55,0.07,26,0.20,0.002,
MWP1G024889+002786,,024.889,+0.279,0.57,0.54,0.09,0,0.20,0.002,
MWP1G325828-006179,,325.828,-0.618,3.13,1.90,0.25,23,0.20,0.007,
MWP1G037045-000227,,037.045,-0.023,0.50,0.60,0.18,8,0.20,0.003,
MWP1G004863-002269,,004.863,-0.227,1.08,1.09,0.23,25,0.20,0.004,
MWP1G325126+000299,,325.126,+0.030,0.49,0.59,0.27,3,0.20,0.002,2
MWP1G329237-002796,,329.237,-0.280,0.53,0.41,0.36,15,0.20,0.004,2
MWP1G334324-000548,,334.324,-0.055,0.74,0.81,0.26,7,0.20,0.004,
MWP1G327239-004689,,327.239,-0.469,0.45,0.47,0.05,0,0.20,0.001,2
MWP1G002696+000354,CN34,002.696,+0.035,0.47,0.39,0.57,18,0.20,0.003,2
MWP1G309256-004094,,309.256,-0.409,6.13,4.43,0.32,52,0.20,0.066,1
MWP1G032662-000722,,032.662,-0.072,2.47,2.09,0.34,23,0.20,0.009,
MWP1G331055-004322,,331.055,-0.432,0.50,0.61,0.23,6,0.20,0.002,
MWP1G052605+003633,,052.605,+0.363,1.03,1.06,0.25,9,0.20,0.006,1
MWP1G006544-000769,,006.544,-0.077,1.43,1.13,0.44,59,0.20,0.018,1
MWP1G040286-001822,,040.286,-0.182,1.29,1.40,0.17,21,0.20,0.010,
MWP1G333256+000644,,333.256,+0.064,0.86,0.65,0.48,36,0.20,0.006,
MWP1G337529-002977,,337.529,-0.298,1.80,1.97,0.19,16,0.20,0.012,
MWP1G331343+005697,S60,331.343,+0.570,1.22,1.23,0.14,16,0.20,0.006,2
MWP1G311004-003548,,311.004,-0.355,1.14,0.79,0.43,45,0.20,0.006,
MWP1G014602+005743,,014.602,+0.574,3.08,1.85,0.42,25,0.20,0.007,
MWP1G345598-002201,,345.598,-0.220,0.40,0.47,0.29,10,0.20,0.001,
MWP1G312387-000586,,312.387,-0.059,0.64,0.76,0.23,35,0.20,0.006,
MWP1G358541+001299,CS14,358.541,+0.130,0.94,1.00,0.20,2,0.20,0.002,
MWP1G329448+005067,,329.448,+0.507,0.60,0.65,0.52,64,0.20,0.004,
MWP1G318058-004489,,318.058,-0.449,0.49,0.59,0.28,0,0.20,0.002,
MWP1G310519-002172,,310.519,-0.217,0.49,0.52,0.04,2,0.20,0.001,
MWP1G036920-002944,,036.920,-0.294,0.44,0.52,0.13,0,0.20,0.001,
MWP1G335747+001275,,335.747,+0.127,5.66,5.36,0.35,34,0.20,0.067,1
MWP1G320038-005491,,320.038,-0.549,0.52,0.68,0.10,9,0.20,0.003,
MWP1G328814+003154,,328.814,+0.315,1.43,1.41,0.33,40,0.20,0.006,
MWP1G039527-004579,,039.527,-0.458,0.45,0.59,0.34,34,0.20,0.002,
MWP1G350884+007300,CS95,350.884,+0.730,0.67,0.74,0.31,23,0.20,0.003,2
MWP1G036910-003084,,036.910,-0.308,0.50,0.48,0.14,0,0.20,0.005,
MWP1G298910-003464,,298.910,-0.346,1.48,1.49,0.28,35,0.20,0.007,
MWP1G303872-003748,,303.872,-0.375,0.44,0.47,0.22,0,0.20,0.002,
MWP1G039543-003672,,039.543,-0.367,0.38,0.52,0.35,10,0.20,0.003,
MWP1G056259-001024,,056.259,-0.102,1.05,1.25,0.73,95,0.20,0.006,
MWP1G332293-001020,,332.293,-0.102,0.49,0.45,0.26,12,0.20,0.004,
MWP1G350852-000436,,350.852,-0.044,0.40,0.45,0.35,27,0.20,0.003,
MWP1G028611+000144,,028.611,+0.014,0.49,0.42,0.49,45,0.20,0.003,
MWP1G039506+006949,,039.506,+0.695,1.62,1.14,0.47,42,0.20,0.004,
MWP1G319509-004204,,319.509,-0.420,1.04,1.26,0.25,4,0.20,0.006,
MWP1G306704+004210,,306.704,+0.421,0.58,0.50,0.32,1,0.20,0.001,
MWP1G042224-000542,,042.224,-0.054,0.50,0.71,0.19,17,0.20,0.004,2
MWP1G321926-000297,,321.926,-0.030,0.93,0.95,0.44,18,0.20,0.010,
MWP1G008496-002879,CN117,008.496,-0.288,0.46,0.51,0.28,25,0.20,0.001,2
MWP1G350808-008353,,350.808,-0.835,0.77,0.92,0.28,45,0.20,0.005,2
MWP1G016994+000031,,016.994,+0.003,0.49,0.57,0.22,11,0.20,0.003,
MWP1G319922+003398,,319.922,+0.340,0.51,0.58,0.20,12,0.20,0.003,
MWP1G034435-000701,,034.435,-0.070,0.49,0.56,0.09,22,0.20,0.004,2
MWP1G045003-006410,,045.003,-0.641,2.68,1.97,0.35,20,0.20,0.031,
MWP1G353541-004565,CS54,353.541,-0.456,0.47,0.68,0.09,3,0.20,0.002,
MWP1G306362-002930,,306.362,-0.293,0.81,0.88,0.51,28,0.20,0.006,
MWP1G001328+000929,CN26,001.328,+0.093,0.61,0.52,0.39,45,0.20,0.009,
MWP1G046214+005477,,046.214,+0.548,0.37,0.42,0.26,1,0.20,0.002,
MWP1G326957-000292,S76,326.957,-0.029,5.63,4.13,0.10,22,0.20,0.070,1
MWP1G016386-005462,,016.386,-0.546,1.63,1.62,0.24,7,0.20,0.009,
MWP1G328235+009974,,328.235,+0.997,0.54,0.67,0.09,24,0.20,0.002,
MWP1G024216-000411,N33,024.216,-0.041,0.50,0.57,0.12,1,0.20,0.003,
MWP1G353524+005880,,353.524,+0.588,3.97,3.81,0.31,26,0.20,0.012,
MWP1G306108+001293,,306.108,+0.129,0.59,0.63,0.48,47,0.20,0.005,
MWP1G304087+004328,,304.087,+0.433,0.57,0.50,0.11,7,0.20,0.002,
MWP1G313458-001336,,313.458,-0.134,0.55,0.60,0.51,6,0.20,0.004,
MWP1G312525-002671,,312.525,-0.267,0.73,0.90,0.31,33,0.20,0.004,
MWP1G012311+004242,,012.311,+0.424,1.40,1.03,0.59,13,0.20,0.010,
MWP1G019972+004181,,019.972,+0.418,0.41,0.47,0.29,11,0.20,0.002,
MWP1G014480-000009,,014.480,-0.001,0.38,0.35,0.10,0,0.20,0.003,
MWP1G298732-004173,S177,298.732,-0.417,5.09,4.65,0.29,32,0.20,0.052,1
MWP1G005853-001132,,005.853,-0.113,1.65,1.44,0.21,35,0.20,0.022,
MWP1G309350-005844,,309.350,-0.584,0.57,0.66,0.30,26,0.20,0.002,
MWP1G038046-000318,,038.046,-0.032,1.20,1.35,0.09,19,0.20,0.010,
MWP1G031264+000355,,031.264,+0.035,0.86,0.91,0.24,13,0.20,0.005,
MWP1G012335-001147,,012.335,-0.115,0.49,0.64,0.45,58,0.20,0.003,
MWP1G023242-002328,,023.242,-0.233,1.17,1.23,0.26,7,0.20,0.006,
MWP1G341084-001458,,341.084,-0.146,0.39,0.45,0.39,23,0.20,0.002,2
MWP1G356311-006764,,356.311,-0.676,1.64,1.42,0.49,23,0.20,0.008,
MWP1G032957+001262,,032.957,+0.126,0.50,0.56,0.39,3,0.20,0.002,
MWP1G032714+000291,,032.714,+0.029,0.67,0.73,0.31,0,0.20,0.004,
MWP1G311816+000583,,311.816,+0.058,0.57,0.59,0.19,15,0.20,0.002,
MWP1G337402-003104,,337.402,-0.310,0.29,0.22,0.31,10,0.20,0.002,
MWP1G030181+003544,,030.181,+0.354,0.58,0.46,0.26,16,0.20,0.004,
MWP1G306624+002708,,306.624,+0.271,0.58,0.96,0.67,77,0.20,0.005,
MWP1G323466+003624,,323.466,+0.362,0.40,0.38,0.10,0,0.20,0.001,
MWP1G348873+000849,,348.873,+0.085,0.42,0.34,0.23,29,0.20,0.002,
MWP1G313818-007126,,313.818,-0.713,1.40,1.36,0.41,22,0.20,0.004,
MWP1G023585+000273,,023.585,+0.027,0.48,0.58,0.51,17,0.20,0.005,
MWP1G329394-004496,,329.394,-0.450,0.67,0.80,0.14,6,0.20,0.008,
MWP1G326272+007678,,326.272,+0.768,9.93,5.12,0.53,15,0.20,0.057,1
MWP1G351553+002033,CS83,351.553,+0.203,0.94,1.18,0.47,5,0.20,0.005,
MWP1G323916+000320,S84,323.916,+0.032,0.50,0.56,0.30,6,0.20,0.002,2
MWP1G048512+002338,,048.512,+0.234,1.14,1.00,0.05,9,0.20,0.004,
MWP1G323482-001805,,323.482,-0.180,0.67,0.66,0.27,26,0.20,0.002,2
MWP1G341269-002656,,341.269,-0.266,0.50,0.64,0.46,59,0.20,0.003,
MWP1G017629+001220,,017.629,+0.122,1.08,1.60,0.46,17,0.20,0.006,
MWP1G298468-000355,,298.468,-0.036,0.96,0.70,0.22,19,0.20,0.009,2
MWP1G332769-003037,,332.769,-0.304,0.28,0.21,0.17,13,0.20,0.002,
MWP1G059070+004015,,059.070,+0.402,2.91,1.83,0.17,27,0.20,0.015,
MWP1G013209-001804,,013.209,-0.180,0.76,0.38,0.50,101,0.20,0.002,
MWP1G347493+002590,,347.493,+0.259,3.06,3.95,0.75,18,0.20,0.016,1
MWP1G052904+004480,,052.904,+0.448,0.53,0.57,0.44,23,0.20,0.002,
MWP1G009465+004238,CN132,009.465,+0.424,0.97,0.92,0.75,107,0.20,0.005,
MWP1G009613+002019,CN135 CN136,009.613,+0.202,0.45,0.55,0.31,21,0.20,0.005,2
MWP1G008282-001351,,008.282,-0.135,0.96,0.98,0.60,63,0.20,0.005,
MWP1G002773+001072,CN35,002.773,+0.107,0.48,0.54,0.43,12,0.20,0.001,
MWP1G028592-003541,,028.592,-0.354,0.49,0.59,0.45,43,0.20,0.003,
MWP1G319940-001685,,319.940,-0.169,0.36,0.43,0.19,24,0.20,0.001,
MWP1G356824+000138,,356.824,+0.014,0.51,0.49,0.04,12,0.20,0.001,
MWP1G351498-005316,CS84,351.498,-0.532,4.92,4.62,0.31,25,0.20,0.051,1
MWP1G353334-003830,,353.334,-0.383,0.80,0.81,0.17,17,0.20,0.005,
MWP1G027298-001136,N46,027.298,-0.114,1.67,1.50,0.14,24,0.20,0.012,
MWP1G316808-000310,S110,316.808,-0.031,1.44,1.33,0.50,40,0.19,0.005,2
MWP1G040403+007402,,040.403,+0.740,0.50,0.55,0.12,1,0.19,0.002,2
MWP1G339585-000986,,339.585,-0.099,2.37,1.97,0.26,28,0.19,0.029,
MWP1G317315-001050,,317.315,-0.105,0.53,0.61,0.27,0,0.19,0.002,
MWP1G059414+000110,,059.414,+0.011,0.91,1.29,0.14,11,0.19,0.004,2
MWP1G039328-008938,,039.328,-0.894,1.08,0.65,0.47,11,0.19,0.003,
MWP1G300236-007570,,300.236,-0.757,0.54,0.63,0.18,19,0.19,0.002,
MWP1G350895-006616,,350.895,-0.662,1.61,1.35,0.02,69,0.19,0.012,
MWP1G342139+004302,,342.139,+0.430,1.07,0.97,0.23,1,0.19,0.003,
MWP1G000821-002547,,000.821,-0.255,0.44,0.40,0.13,6,0.19,0.001,
MWP1G034694+000116,,034.694,+0.012,1.05,0.94,0.03,34,0.19,0.006,1
MWP1G024862+000953,,024.862,+0.095,1.13,0.65,0.42,6,0.19,0.008,
MWP1G309294-008464,,309.294,-0.846,1.51,0.79,0.53,51,0.19,0.005,
MWP1G306035+000406,,306.035,+0.041,1.45,1.72,0.38,32,0.19,0.010,
MWP1G036013+000911,,036.013,+0.091,0.43,0.53,0.35,34,0.19,0.002,
MWP1G311842-002177,,311.842,-0.218,0.36,0.48,0.30,20,0.19,0.001,
MWP1G008444-003599,,008.444,-0.360,3.94,3.39,0.24,21,0.19,0.062,1
MWP1G333174-000855,,333.174,-0.086,2.74,1.68,0.18,33,0.19,0.018,1
MWP1G320536-003336,,320.536,-0.334,0.79,0.67,0.66,23,0.19,0.004,
MWP1G028801+001734,,028.801,+0.173,0.69,0.73,0.24,14,0.19,0.002,
MWP1G034603-004112,,034.603,-0.411,0.41,0.49,0.21,10,0.19,0.002,
MWP1G050265-000063,,050.265,-0.006,0.52,0.80,0.38,34,0.19,0.004,
MWP1G023842+000976,N31,023.842,+0.098,0.55,0.57,0.31,11,0.19,0.002,
MWP1G025138-003353,,025.138,-0.335,0.77,0.70,0.30,16,0.19,0.005,
MWP1G347529+002163,,347.529,+0.216,5.90,4.57,0.41,24,0.19,0.078,1
MWP1G349114-008306,,349.114,-0.831,0.44,0.58,0.57,88,0.19,0.002,
MWP1G308067-004326,,308.067,-0.433,0.39,0.40,0.07,4,0.19,0.002,
MWP1G303185-008849,,303.185,-0.885,2.56,2.13,0.49,48,0.19,0.022,1
MWP1G042208-001185,,042.208,-0.118,0.42,0.61,0.10,69,0.19,0.001,
MWP1G042149-001149,,042.149,-0.115,0.48,0.54,0.46,0,0.19,0.002,
MWP1G049494-003448,,049.494,-0.345,0.40,0.35,0.14,0,0.19,0.001,
MWP1G323920+004007,,323.920,+0.401,0.48,0.57,0.36,20,0.19,0.002,
MWP1G336348-002474,,336.348,-0.247,2.32,2.28,0.34,31,0.19,0.020,
MWP1G038962-007345,N76,038.962,-0.735,3.12,2.45,0.32,21,0.19,0.019,1
MWP1G034473-000169,,034.473,-0.017,1.48,1.27,0.30,22,0.19,0.005,
MWP1G010455-000010,,010.455,-0.001,0.52,0.61,0.37,31,0.19,0.003,
MWP1G354895-002223,CS41,354.895,-0.222,0.35,0.38,0.44,41,0.19,0.001,
MWP1G335703+001226,,335.703,+0.123,1.54,1.46,0.13,18,0.19,0.011,2
MWP1G050498+009814,,050.498,+0.981,0.97,1.27,0.56,25,0.19,0.011,
MWP1G043568+001140,,043.568,+0.114,0.63,0.72,0.22,1,0.19,0.004,
MWP1G351566+002267,,351.566,+0.227,0.62,0.63,0.20,14,0.19,0.001,2
MWP1G030381-001074,,030.381,-0.107,0.46,0.68,0.09,0,0.19,0.003,
MWP1G343812+001516,,343.812,+0.152,0.61,0.72,0.49,20,0.19,0.002,
MWP1G023156+005391,,023.156,+0.539,1.48,1.70,0.21,13,0.19,0.007,
MWP1G341239+003361,,341.239,+0.336,0.64,0.81,0.21,11,0.19,0.003,
MWP1G050287-003912,,050.287,-0.391,0.66,0.76,0.10,5,0.19,0.002,
MWP1G336405+000271,,336.405,+0.027,0.53,0.44,0.46,16,0.19,0.003,
MWP1G054785+008669,,054.785,+0.867,1.58,1.62,0.41,12,0.19,0.006,
MWP1G018166+003368,,018.166,+0.337,0.39,0.35,0.05,10,0.19,0.001,
MWP1G297532-000673,,297.532,-0.067,0.54,0.55,0.23,13,0.19,0.003,
MWP1G062256+004773,,062.256,+0.477,0.73,0.67,0.29,27,0.19,0.003,
MWP1G012888-000434,N9,012.888,-0.043,0.49,0.64,0.46,12,0.19,0.003,
MWP1G038181-000131,,038.181,-0.013,1.31,1.27,0.17,36,0.19,0.006,2
MWP1G000414-004756,CN7,000.414,-0.476,7.86,5.63,0.17,42,0.19,0.036,1
MWP1G344372-002400,,344.372,-0.240,1.97,1.89,0.10,18,0.19,0.013,
MWP1G062726+006237,,062.726,+0.624,1.80,2.75,0.45,24,0.19,0.012,
MWP1G308723-005093,,308.723,-0.509,0.51,0.51,0.37,0,0.19,0.002,
MWP1G054417+009806,,054.417,+0.981,0.46,0.51,0.50,9,0.19,0.002,
MWP1G325294+002934,,325.294,+0.293,1.44,0.96,0.37,36,0.19,0.004,
MWP1G011067-002253,,011.067,-0.225,0.66,0.90,0.65,99,0.19,0.005,
MWP1G044363+004475,,044.363,+0.448,0.42,0.56,0.16,4,0.19,0.003,2
MWP1G051361+001223,,051.361,+0.122,0.47,0.57,0.32,22,0.19,0.003,
MWP1G351111-000989,,351.111,-0.099,0.60,0.42,0.21,5,0.19,0.004,
MWP1G023985-000835,,023.985,-0.084,0.43,0.54,0.11,2,0.19,0.002,
MWP1G320718+004253,,320.718,+0.425,0.51,0.58,0.24,0,0.19,0.001,2
MWP1G344943+001995,,344.943,+0.200,0.40,0.39,0.38,9,0.19,0.002,
MWP1G045691-002272,,045.691,-0.227,1.20,0.95,0.42,45,0.19,0.011,
MWP1G033212-000141,,033.212,-0.014,0.51,0.41,0.40,60,0.19,0.002,2
MWP1G326817-006260,,326.817,-0.626,3.52,2.25,0.53,42,0.19,0.041,1
MWP1G020077-004922,,020.077,-0.492,0.62,0.88,0.45,32,0.19,0.004,
MWP1G052845-005363,,052.845,-0.536,6.26,4.11,0.22,52,0.19,0.052,1
MWP1G332685-005356,S50,332.685,-0.536,2.13,1.61,0.14,24,0.19,0.016,2
MWP1G025869+003440,,025.869,+0.344,1.00,0.72,0.31,15,0.19,0.003,
MWP1G009959+000758,CN140,009.959,+0.076,0.55,0.49,0.23,10,0.19,0.003,
MWP1G019480+001567,,019.480,+0.157,0.51,0.53,0.37,7,0.19,0.002,
MWP1G331136-004930,,331.136,-0.493,0.42,0.51,0.08,0,0.19,0.002,2
MWP1G023710+001763,,023.710,+0.176,1.59,1.38,0.40,16,0.19,0.007,
MWP1G056274-005712,,056.274,-0.571,0.50,0.52,0.40,21,0.19,0.002,
MWP1G308126-005087,,308.126,-0.509,0.89,0.72,0.66,24,0.19,0.005,
MWP1G320805-002627,,320.805,-0.263,2.57,0.79,0.10,7,0.19,0.006,1
MWP1G338136-000404,,338.136,-0.040,0.46,0.45,0.33,5,0.19,0.003,
MWP1G323907-000694,,323.907,-0.069,0.43,0.60,0.47,55,0.19,0.003,2
MWP1G328317+006527,,328.317,+0.653,0.46,0.76,0.00,0,0.19,0.001,
MWP1G316758-000613,S109 S110 S111,316.758,-0.061,3.37,2.64,0.38,31,0.19,0.045,1
MWP1G337451-003575,,337.451,-0.357,1.27,1.14,0.33,52,0.19,0.008,
MWP1G002962-000501,CN36,002.962,-0.050,0.48,0.46,0.21,15,0.19,0.003,
MWP1G039287-006055,,039.287,-0.605,0.47,0.51,0.23,20,0.19,0.001,
MWP1G028672+000154,,028.672,+0.015,0.86,0.60,0.44,18,0.19,0.004,
MWP1G018154+000992,,018.154,+0.099,0.75,0.79,0.38,20,0.19,0.010,
MWP1G004565-001150,CN63,004.565,-0.115,1.58,1.28,0.24,21,0.19,0.010,1
MWP1G021690+000707,,021.690,+0.071,0.84,0.67,0.25,25,0.19,0.003,
MWP1G036500+000728,,036.500,+0.073,1.15,1.04,0.38,16,0.19,0.006,
MWP1G330126+007366,,330.126,+0.737,7.55,6.93,0.09,31,0.19,0.036,1
MWP1G010888-000505,,010.888,-0.051,0.41,0.44,0.41,0,0.19,0.003,
MWP1G030110-003340,,030.110,-0.334,0.99,0.84,0.22,83,0.19,0.004,
MWP1G311190+007536,S136,311.190,+0.754,0.80,0.78,0.44,27,0.19,0.008,2
MWP1G353035+007433,,353.035,+0.743,1.70,2.01,0.56,20,0.19,0.010,2
MWP1G044512+003691,,044.512,+0.369,1.05,0.89,0.33,27,0.19,0.011,
MWP1G351287+009263,,351.287,+0.926,3.24,2.50,0.23,18,0.19,0.023,
MWP1G327236-002383,,327.236,-0.238,0.48,0.63,0.55,16,0.19,0.001,
MWP1G330741-004484,,330.741,-0.448,1.88,1.38,0.34,24,0.19,0.013,2
MWP1G325098+000328,,325.098,+0.033,0.86,0.81,0.33,29,0.19,0.004,2
MWP1G051620-003819,,051.620,-0.382,1.53,1.23,0.44,85,0.19,0.004,
MWP1G344451-006130,,344.451,-0.613,0.73,0.97,0.70,54,0.19,0.004,2
MWP1G049593-004578,,049.593,-0.458,1.17,1.26,0.33,12,0.19,0.004,2
MWP1G048989-005101,,048.989,-0.510,1.41,1.27,0.42,14,0.19,0.006,
MWP1G354667+005315,,354.667,+0.531,1.43,1.22,0.32,15,0.19,0.012,
MWP1G305553+000111,S149,305.553,+0.011,0.51,0.62,0.12,1,0.19,0.002,
MWP1G336938+002851,,336.938,+0.285,2.27,2.67,0.21,38,0.19,0.009,
MWP1G306306+003875,,306.306,+0.387,0.56,0.58,0.12,64,0.19,0.003,2
MWP1G011597+008805,,011.597,+0.880,2.24,1.13,0.18,12,0.19,0.005,
MWP1G333613-000408,,333.613,-0.041,0.61,0.76,0.51,46,0.19,0.005,
MWP1G030250+000547,,030.250,+0.055,0.40,0.42,0.27,12,0.19,0.004,
MWP1G049625+004534,,049.625,+0.453,3.17,1.73,0.50,42,0.19,0.020,
MWP1G320248+001739,,320.248,+0.174,0.39,0.40,0.00,0,0.19,0.001,2
MWP1G043523-006486,,043.523,-0.649,0.58,0.66,0.41,46,0.19,0.003,
MWP1G356479+005523,,356.479,+0.552,0.60,0.80,0.02,4,0.19,0.006,
MWP1G056450-004861,,056.450,-0.486,0.54,0.55,0.26,22,0.19,0.002,
MWP1G026462-005900,,026.462,-0.590,1.43,1.20,0.32,29,0.19,0.006,2
MWP1G006142-006339,CN77,006.142,-0.634,0.62,0.59,0.72,32,0.19,0.003,2
MWP1G013213-001410,,013.213,-0.141,0.50,0.58,0.56,41,0.19,0.004,
MWP1G297252-007320,,297.252,-0.732,0.54,0.56,0.70,7,0.19,0.002,2
MWP1G336771-007287,,336.771,-0.729,1.37,1.29,0.40,1,0.19,0.003,
MWP1G303560-005403,,303.560,-0.540,0.54,0.49,0.08,0,0.19,0.001,2
MWP1G004011-002990,,004.011,-0.299,0.74,0.61,0.61,7,0.19,0.005,
MWP1G043789-001157,,043.789,-0.116,0.52,0.39,0.23,0,0.19,0.001,2
MWP1G340128+001359,,340.128,+0.136,0.49,0.56,0.36,38,0.19,0.002,
MWP1G019616-008948,,019.616,-0.895,0.47,0.48,0.14,33,0.19,0.003,
MWP1G303973-008462,,303.973,-0.846,0.46,0.58,0.29,33,0.19,0.001,
MWP1G048597+000500,,048.597,+0.050,0.47,0.78,0.24,0,0.19,0.002,2
MWP1G349051+000925,S4,349.051,+0.092,0.47,0.50,0.19,6,0.19,0.001,
MWP1G052174+006777,,052.174,+0.678,1.18,1.07,0.23,2,0.18,0.005,2
MWP1G352835+009401,,352.835,+0.940,1.99,1.86,0.33,0,0.18,0.012,
MWP1G300428-001807,S171,300.428,-0.181,0.53,0.65,0.11,7,0.18,0.002,
MWP1G350467-003797,,350.467,-0.380,2.34,1.86,0.26,9,0.18,0.018,1
MWP1G053443+005044,,053.443,+0.504,0.64,0.80,0.20,35,0.18,0.003,
MWP1G343910+001145,,343.910,+0.114,0.72,0.81,0.27,31,0.18,0.003,
MWP1G359975+001471,,359.975,+0.147,1.62,1.58,0.23,30,0.18,0.023,
MWP1G046868-002207,,046.868,-0.221,0.81,0.73,0.27,62,0.18,0.003,
MWP1G326959-005761,,326.959,-0.576,0.68,0.66,0.19,10,0.18,0.002,
MWP1G045351+003630,,045.351,+0.363,1.65,0.85,0.31,75,0.18,0.006,
MWP1G299365-002557,,299.365,-0.256,2.08,1.81,0.42,20,0.18,0.031,1
MWP1G008368-003536,,008.368,-0.354,0.81,0.69,0.20,47,0.18,0.005,2
MWP1G347031+005161,,347.031,+0.516,0.71,0.50,0.09,0,0.18,0.001,
MWP1G347402+002655,S8,347.402,+0.265,1.79,1.35,0.18,76,0.18,0.009,2
MWP1G053089-002228,,053.089,-0.223,1.16,1.38,0.21,18,0.18,0.004,
MWP1G330565-001137,,330.565,-0.114,0.44,0.50,0.27,10,0.18,0.003,
MWP1G059875+007616,,059.875,+0.762,0.45,0.73,0.09,19,0.18,0.001,
MWP1G328386-005597,,328.386,-0.560,2.36,1.84,0.38,4,0.18,0.008,1
MWP1G331620+005203,,331.620,+0.520,0.46,0.45,0.28,13,0.18,0.002,
MWP1G326840-000946,,326.840,-0.095,2.44,1.78,0.17,62,0.18,0.011,1 2
MWP1G300469-001071,,300.469,-0.107,0.74,0.92,0.13,19,0.18,0.006,
MWP1G308478-000873,,308.478,-0.087,0.45,0.41,0.21,36,0.18,0.003,
MWP1G001193-000389,,001.193,-0.039,2.65,2.86,0.17,25,0.18,0.033,
MWP1G346051-000216,,346.051,-0.022,0.53,0.54,0.04,22,0.18,0.006,
MWP1G030218-001825,,030.218,-0.182,0.44,0.53,0.44,22,0.18,0.004,
MWP1G048358-009249,,048.358,-0.925,0.73,0.34,0.78,143,0.18,0.002,
MWP1G328376-002886,,328.376,-0.289,1.91,1.20,0.24,19,0.18,0.010,
MWP1G309021-002784,,309.021,-0.278,0.82,0.64,0.43,52,0.18,0.005,
MWP1G030824-003184,,030.824,-0.318,0.75,0.56,0.23,18,0.18,0.009,
MWP1G320587+002504,S92,320.587,+0.250,5.24,2.93,0.21,27,0.18,0.081,1
MWP1G024296-001695,N34,024.296,-0.170,1.10,0.91,0.25,15,0.18,0.004,
MWP1G305141-001349,S157,305.141,-0.135,0.94,1.14,0.30,10,0.18,0.005,
MWP1G351894+001223,,351.894,+0.122,1.00,1.10,0.12,17,0.18,0.005,
MWP1G345210-005382,,345.210,-0.538,0.49,0.50,0.21,16,0.18,0.003,
